nombre,club_actual,altura,valor,temporada,liga
harrison reed,Fulham FC,1.81,18000000.0,2022-2023,Premier-League
tom cairney,Fulham FC,1.85,2000000.0,2022-2023,Premier-League
josh onomah,Without Club,1.85,1500000.0,2022-2023,Premier-League
tyrese francois,Wigan Athletic,1.73,500000.0,2022-2023,Premier-League
matt dibley-dias,Chesterfield FC,1.83,,2022-2023,Premier-League
andreas pereira,Fulham FC,1.78,18000000.0,2022-2023,Premier-League
luke harris,Fulham FC,1.77,500000.0,2022-2023,Premier-League
kristian sekularac,Without Club,1.85,150000.0,2022-2023,Premier-League
manor solomon,Tottenham Hotspur,1.7,18000000.0,2022-2023,Premier-League
willian,Without Club,1.75,3000000.0,2022-2023,Premier-League
neeskens kebano,Al-Jazira Club,1.7,2000000.0,2022-2023,Premier-League
ollie o'neill,Leyton Orient,,250000.0,2022-2023,Premier-League
martial godo,Fulham FC,1.69,100000.0,2022-2023,Premier-League
harry wilson,Fulham FC,1.73,16000000.0,2022-2023,Premier-League
daniel james,Leeds United,1.71,12000000.0,2022-2023,Premier-League
bobby de cordova-reid,Leicester City,1.7,7000000.0,2022-2023,Premier-League
anthony knockaert,Stade Mouscronnois,1.72,900000.0,2022-2023,Premier-League
aleksandar mitrović,Al-Hilal SFC,1.89,28000000.0,2022-2023,Premier-League
carlos vinícius,Without Club,1.9,6000000.0,2022-2023,Premier-League
rodrigo muniz,Fulham FC,1.86,5000000.0,2022-2023,Premier-League
jay stansfield,Birmingham City,1.87,1200000.0,2022-2023,Premier-League
terry ablade,Without Club,1.81,200000.0,2022-2023,Premier-League
callum mcfarlane,Solihull Moors,1.85,,2022-2023,Premier-League
neto,AFC Bournemouth,1.9,2500000.0,2022-2023,Premier-League
mark travers,Everton FC,1.91,2000000.0,2022-2023,Premier-League
darren randolph,nan,1.87,400000.0,2022-2023,Premier-League
will dennis,AFC Bournemouth,1.88,150000.0,2022-2023,Premier-League
cameron plain,Poole Town FC,1.87,100000.0,2022-2023,Premier-League
marcos senesi,AFC Bournemouth,1.85,22000000.0,2022-2023,Premier-League
ilya zabarnyi,AFC Bournemouth,1.89,20000000.0,2022-2023,Premier-League
lloyd kelly,Juventus FC,1.89,18000000.0,2022-2023,Premier-League
chris mepham,AFC Bournemouth,1.9,8000000.0,2022-2023,Premier-League
jack stephens,Southampton FC,1.85,3500000.0,2022-2023,Premier-League
james hill,AFC Bournemouth,1.84,1000000.0,2022-2023,Premier-League
chris francis,Without Club,,,2022-2023,Premier-League
max kinsey,Truro City FC,1.84,,2022-2023,Premier-League
owen bevan,AFC Bournemouth U21,1.86,,2022-2023,Premier-League
matías viña,CR Flamengo,1.75,8000000.0,2022-2023,Premier-League
jordan zemura,Udinese Calcio,1.73,6000000.0,2022-2023,Premier-League
ben greenwood,Farnborough FC,1.7,100000.0,2022-2023,Premier-League
jack stacey,Norwich City,1.8,2000000.0,2022-2023,Premier-League
ryan fredericks,nan,1.81,1500000.0,2022-2023,Premier-League
adam smith,AFC Bournemouth,1.74,1200000.0,2022-2023,Premier-League
brooklyn genesini,Weymouth FC,1.8,50000.0,2022-2023,Premier-League
jefferson lerma,Crystal Palace,1.79,20000000.0,2022-2023,Premier-League
ryan christie,AFC Bournemouth,1.78,10000000.0,2022-2023,Premier-League
jack wadham,Sutton United,1.83,100000.0,2022-2023,Premier-League
philip billing,AFC Bournemouth,1.93,20000000.0,2022-2023,Premier-League
lewis cook,AFC Bournemouth,1.75,10000000.0,2022-2023,Premier-League
joe rothwell,Rangers FC,1.85,4000000.0,2022-2023,Premier-League
ben pearson,Stoke City,1.76,2200000.0,2022-2023,Premier-League
gavin kilkenny,Swindon Town,1.75,400000.0,2022-2023,Premier-League
ferdinand okoh,Without Club,1.8,,2022-2023,Premier-League
marcus tavernier,AFC Bournemouth,1.78,17000000.0,2022-2023,Premier-League
hamed junior traoré,AFC Bournemouth,1.77,22000000.0,2022-2023,Premier-League
emiliano marcondes,Norwich City,1.82,1500000.0,2022-2023,Premier-League
dango ouattara,AFC Bournemouth,1.77,25000000.0,2022-2023,Premier-League
antoine semenyo,AFC Bournemouth,1.85,9000000.0,2022-2023,Premier-League
jaidon anthony,Burnley FC,1.83,9000000.0,2022-2023,Premier-League
siriki dembélé,Oxford United,1.73,2000000.0,2022-2023,Premier-League
junior stanislas,nan,1.83,500000.0,2022-2023,Premier-League
david brooks,AFC Bournemouth,1.73,12000000.0,2022-2023,Premier-League
dominic sadi,AFC Bournemouth U21,1.74,100000.0,2022-2023,Premier-League
michael dacosta,AFC Bournemouth U21,1.86,,2022-2023,Premier-League
dominic solanke,Tottenham Hotspur,1.86,20000000.0,2022-2023,Premier-League
kieffer moore,Sheffield United,1.96,4000000.0,2022-2023,Premier-League
jamal lowe,Sheffield Wednesday,1.83,1500000.0,2022-2023,Premier-League
christian saydee,Wigan Athletic,1.84,400000.0,2022-2023,Premier-League
euan pollock,Without Club,1.73,,2022-2023,Premier-League
daniel adu-adjei,AFC Bournemouth U21,,,2022-2023,Premier-League
