nombre,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
moi gómez,4,7,2,50.0,13,9,5,2,3,2024-2025,laliga
sergi gómez,7,1,0,66.7,8,5,12,8,4,2024-2025,laliga
sergio gómez,30,29,12,53.6,71,39,44,3,41,2024-2025,laliga
unai gómez,3,7,2,57.1,12,8,13,1,12,2024-2025,laliga
fabio gonzález,0,0,0,0.0,0,0,0,0,0,2024-2025,laliga
peter gonzález,2,5,4,66.7,11,6,8,0,8,2024-2025,laliga
urko gonzález,24,21,1,63.6,46,28,27,12,15,2024-2025,laliga
urko gonzález,0,0,0,,0,0,1,1,0,2024-2025,laliga
andoni gorosabel,31,9,7,66.7,47,28,18,2,16,2024-2025,laliga
josé gragera,11,14,0,52.9,25,16,9,1,8,2024-2025,laliga
dominik greif,0,0,0,,0,0,0,0,0,2024-2025,laliga
antoine griezmann,13,13,4,24.1,30,17,20,1,19,2024-2025,laliga
florian grillitsch,7,3,1,46.7,11,7,12,2,10,2024-2025,laliga
vicente guaita,0,0,0,,0,0,0,0,0,2024-2025,laliga
sergi guardiola,0,5,0,66.7,5,3,1,0,1,2024-2025,laliga
nemanja gudelj,16,22,4,60.0,42,24,27,10,17,2024-2025,laliga
javier guerra,18,21,11,46.4,50,27,15,3,12,2024-2025,laliga
ander guevara,19,29,1,41.7,49,30,21,5,16,2024-2025,laliga
pape gueye,23,23,8,69.0,54,26,31,13,18,2024-2025,laliga
hugo guillamón,1,9,1,90.0,11,8,4,1,3,2024-2025,laliga
carlos guirao,1,4,0,66.7,5,3,1,1,0,2024-2025,laliga
arda güler,11,8,11,40.9,30,16,18,0,18,2024-2025,laliga
gerard gumbau,8,7,2,46.7,17,12,13,4,9,2024-2025,laliga
jon guridi,7,26,7,40.9,40,22,19,1,18,2024-2025,laliga
gorka guruzeta,1,13,2,22.6,16,8,28,4,24,2024-2025,laliga
miguel gutiérrez,18,16,3,45.9,37,24,17,7,10,2024-2025,laliga
munir el haddadi,5,4,3,25.0,12,9,8,1,7,2024-2025,laliga
sébastien haller,1,0,1,50.0,2,0,1,0,1,2024-2025,laliga
henrique,3,2,1,25.0,6,2,5,0,5,2024-2025,laliga
javi hernández,16,7,3,37.0,26,15,25,5,20,2024-2025,laliga
aridane hernández,9,4,0,75.0,13,11,10,8,2,2024-2025,laliga
jorge herrando,9,5,3,60.0,17,11,20,14,6,2024-2025,laliga
ander herrera,1,7,0,50.0,8,4,1,0,1,2024-2025,laliga
sergio herrera,2,0,0,33.3,2,1,1,0,1,2024-2025,laliga
yangel herrera,31,27,8,50.8,66,39,24,8,16,2024-2025,laliga
juan herzog,12,0,0,56.3,12,12,17,11,6,2024-2025,laliga
omar el hilali,81,24,6,67.4,111,79,53,13,40,2024-2025,laliga
roger hinojo,0,0,0,,0,0,0,0,0,2024-2025,laliga
dinko horkaš,0,0,0,,0,0,0,0,0,2024-2025,laliga
pablo ibáñez,7,12,1,25.0,20,10,20,7,13,2024-2025,laliga
stanis idumbo,3,4,2,60.0,9,5,3,1,2,2024-2025,laliga
iglesias,42,33,6,51.1,81,47,47,8,39,2024-2025,laliga
borja iglesias,2,5,3,26.7,10,9,9,2,7,2024-2025,laliga
kelechi iheanacho,0,1,0,33.3,1,0,0,0,0,2024-2025,laliga
isco,3,13,4,25.0,20,13,10,0,10,2024-2025,laliga
diego iturralde,0,0,0,,0,0,0,0,0,2024-2025,laliga
ivan jaime pajuelo,2,3,3,80.0,8,5,2,0,2,2024-2025,laliga
karl jakob hein,0,0,0,0.0,0,0,0,0,0,2024-2025,laliga
adnan januzaj,1,6,3,55.6,10,6,6,0,6,2024-2025,laliga
mikel jauregizar,25,45,14,49.4,84,48,24,4,20,2024-2025,laliga
john joe,0,0,0,,0,0,1,1,0,2024-2025,laliga
jofre,14,5,3,56.5,22,16,13,0,13,2024-2025,laliga
frenkie de jong,5,8,6,50.0,19,11,9,1,8,2024-2025,laliga
joan jordán,11,17,4,56.7,32,18,12,0,12,2024-2025,laliga
juanmi,4,7,3,31.6,14,11,6,0,6,2024-2025,laliga
juanmi,3,3,1,66.7,7,4,4,0,4,2024-2025,laliga
juanpe,5,3,0,75.0,8,5,15,10,5,2024-2025,laliga
luiz lúcio reis júnior,0,0,0,,0,0,0,0,0,2024-2025,laliga
vinicius júnior,7,4,10,27.8,21,10,9,0,9,2024-2025,laliga
stanko jurić,26,19,3,39.6,48,24,35,11,24,2024-2025,laliga
willy kambwala,14,2,1,83.3,17,12,10,7,3,2024-2025,laliga
abdoulaye keita,0,1,1,50.0,2,2,1,0,1,2024-2025,laliga
kenedy,0,0,0,,0,0,1,0,1,2024-2025,laliga
kiké,1,12,6,35.3,19,14,11,4,7,2024-2025,laliga
koke,18,22,6,48.8,46,23,24,2,22,2024-2025,laliga
jules koundé,29,23,11,66.7,63,43,35,5,30,2024-2025,laliga
alex král,28,24,3,53.3,55,37,34,14,20,2024-2025,laliga
ladislav krejčí,19,4,0,53.8,23,16,24,19,5,2024-2025,laliga
takefusa kubo,11,11,9,40.0,31,20,38,1,37,2024-2025,laliga
marash kumbulla,35,14,2,58.5,51,26,48,35,13,2024-2025,laliga
luca de la torre,0,0,0,,0,0,0,0,0,2024-2025,laliga
yoel lago,8,3,1,77.8,12,8,5,4,1,2024-2025,laliga
cyle larin,1,6,5,33.3,12,6,12,3,9,2024-2025,laliga
juanmi latasa,1,1,2,33.3,4,2,4,1,3,2024-2025,laliga
toni lato,6,5,6,63.6,17,11,10,4,6,2024-2025,laliga
robin le normand,23,4,0,60.0,27,18,20,9,11,2024-2025,laliga
florian lejeune,30,14,2,53.5,46,28,38,32,6,2024-2025,laliga
iñigo lekue,12,3,0,52.9,15,12,7,2,5,2024-2025,laliga
thomas lemar,1,1,0,50.0,2,1,0,0,0,2024-2025,laliga
clément lenglet,19,8,0,73.3,27,17,24,18,6,2024-2025,laliga
robert lewandowski,1,5,4,45.5,10,5,14,2,12,2024-2025,laliga
samuel lino,25,4,4,42.3,33,17,23,4,19,2024-2025,laliga
javier llabrés,0,0,0,,0,0,1,0,1,2024-2025,laliga
diego llorente,23,12,1,65.8,36,20,29,20,9,2024-2025,laliga
marcos llorente,38,27,4,65.5,69,52,32,7,25,2024-2025,laliga
giovani lo celso,8,17,9,68.0,34,22,14,2,12,2024-2025,laliga
enzo loiodice,8,9,0,30.0,17,7,4,1,3,2024-2025,laliga
david lópez,3,0,0,100.0,3,2,2,2,0,2024-2025,laliga
david lópez,22,7,3,58.1,32,24,22,12,10,2024-2025,laliga
diego lópez,11,16,4,34.0,31,18,30,0,30,2024-2025,laliga
fer lópez,1,6,2,15.4,9,5,10,0,10,2024-2025,laliga
fermin lópez,3,9,7,25.0,19,15,11,0,11,2024-2025,laliga
javi lópez,23,12,5,62.2,40,23,21,7,14,2024-2025,laliga
pau lópez,0,0,0,,0,0,0,0,0,2024-2025,laliga
roberto lópez,4,4,0,33.3,8,6,5,0,5,2024-2025,laliga
unai lópez,14,12,5,47.2,31,21,18,6,12,2024-2025,laliga
iker losada,0,1,2,20.0,3,3,4,1,3,2024-2025,laliga
iker losada,2,4,4,50.0,10,7,2,0,2,2024-2025,laliga
pol lozano,23,25,5,43.1,53,34,32,6,26,2024-2025,laliga
josé luis gayà,39,15,3,69.0,57,40,16,2,14,2024-2025,laliga
dodi lukebakio,8,8,6,55.6,22,14,18,1,17,2024-2025,laliga
daniel luna,0,0,0,,0,0,1,0,1,2024-2025,laliga
andriy lunin,1,0,0,,1,0,0,0,0,2024-2025,laliga
darwin machís,3,2,0,33.3,5,4,3,0,3,2024-2025,laliga
pablo maffeo,43,14,3,73.9,60,40,32,11,21,2024-2025,laliga
jon magunazelaia,1,0,0,,1,1,0,0,0,2024-2025,laliga
giorgi mamardashvili,2,0,0,66.7,2,2,0,0,0,2024-2025,laliga
reinildo mandava,10,7,1,55.6,18,11,11,5,6,2024-2025,laliga
javier manquillo,4,3,0,20.0,7,5,5,3,2,2024-2025,laliga
marcão,6,4,0,60.0,10,7,9,6,3,2024-2025,laliga
óscar de marcos,15,13,4,56.8,32,15,17,1,16,2024-2025,laliga
alberto marí,0,0,0,,0,0,0,0,0,2024-2025,laliga
josé maría giménez,18,8,0,60.7,26,16,29,19,10,2024-2025,laliga
arkaitz mariezkurrena,1,0,0,0.0,1,0,4,1,3,2024-2025,laliga
pablo marín,6,13,6,52.6,25,17,12,3,9,2024-2025,laliga
mika mármol,35,24,2,65.4,61,29,46,14,32,2024-2025,laliga
mario maroto,0,0,0,0.0,0,0,0,0,0,2024-2025,laliga
unai marrero,0,0,0,,0,0,0,0,0,2024-2025,laliga
carlos martín,18,16,9,26.5,43,21,30,1,29,2024-2025,laliga
diego martín,0,0,1,100.0,1,1,0,0,0,2024-2025,laliga
gerard martín,10,7,5,68.8,22,10,16,2,14,2024-2025,laliga
iván martín,14,14,4,44.1,32,19,20,6,14,2024-2025,laliga
jon martin,7,3,1,66.7,11,9,13,9,4,2024-2025,laliga
mario martín,31,27,4,42.9,62,32,32,7,25,2024-2025,laliga
arnau martinez,30,15,6,50.8,51,28,18,6,12,2024-2025,laliga
iñigo martínez,20,5,0,72.7,25,14,18,7,11,2024-2025,laliga
javi martínez,0,0,0,,0,0,0,0,0,2024-2025,laliga
ramón martínez,5,1,0,60.0,6,3,2,1,1,2024-2025,laliga
toni martínez,5,4,3,50.0,12,7,8,2,6,2024-2025,laliga
javi martón,0,0,0,,0,0,0,0,0,2024-2025,laliga
marvin,12,9,4,42.3,25,13,17,6,11,2024-2025,laliga
omar mascarell,13,13,1,40.0,27,13,33,21,12,2024-2025,laliga
jaime mata,2,6,0,33.3,8,2,5,1,4,2024-2025,laliga
borja mayoral,2,2,1,33.3,5,4,4,0,4,2024-2025,laliga
kylian mbappé,1,3,4,20.0,8,5,3,0,3,2024-2025,laliga
oliver mcburnie,5,8,2,41.7,15,7,15,5,10,2024-2025,laliga
scott mckenna,16,5,0,75.0,21,13,36,28,8,2024-2025,laliga
mateo mejía,0,0,0,,0,0,0,0,0,2024-2025,laliga
arthur melo,8,12,5,51.9,25,11,5,1,4,2024-2025,laliga
brais méndez,6,14,4,37.5,24,13,14,1,13,2024-2025,laliga
ferland mendy,7,6,4,75.0,17,14,11,4,7,2024-2025,laliga
nobel mendy,0,0,0,,0,0,2,0,2,2024-2025,laliga
víctor meseguer,4,4,2,20.0,10,6,3,0,3,2024-2025,laliga
miguel,6,4,6,28.6,16,7,15,4,11,2024-2025,laliga
éder militão,14,5,0,58.3,19,17,13,8,5,2024-2025,laliga
luis milla,28,25,8,48.6,61,40,25,0,25,2024-2025,laliga
pere milla,5,0,1,5.6,6,2,10,2,8,2024-2025,laliga
óscar mingueza,21,12,5,37.7,38,24,35,5,30,2024-2025,laliga
kim minsu,0,1,0,,1,0,0,0,0,2024-2025,laliga
bojan miovski,2,2,3,28.6,7,5,4,0,4,2024-2025,laliga
rafa mir,8,4,0,33.3,12,6,5,0,5,2024-2025,laliga
luka modrić,16,13,2,43.8,31,20,17,5,12,2024-2025,laliga
johan mojica,26,6,3,47.5,35,23,13,5,8,2024-2025,laliga
alberto moleiro,12,14,1,37.5,27,12,24,0,24,2024-2025,laliga
nahuel molina,21,21,2,55.4,44,19,16,3,13,2024-2025,laliga
jon moncayola,29,33,8,51.7,70,41,34,3,31,2024-2025,laliga
gonzalo montiel,3,1,0,75.0,4,2,0,0,0,2024-2025,laliga
gerard moreno,3,2,2,25.0,7,4,0,0,0,2024-2025,laliga
xavier moreno,0,0,0,,0,0,0,0,0,2024-2025,laliga
mateu morey,13,6,3,54.5,22,18,11,0,11,2024-2025,laliga
ilaix moriba,24,30,14,56.1,68,42,29,4,25,2024-2025,laliga
manu morlanes,18,20,5,60.0,43,27,19,8,11,2024-2025,laliga
raúl moro,15,4,3,40.6,22,13,8,0,8,2024-2025,laliga
cristhian mosquera,41,13,2,77.5,56,36,37,24,13,2024-2025,laliga
santiago mouriño,31,12,0,55.3,43,28,27,12,15,2024-2025,laliga
abdul mumin,30,7,0,63.0,37,25,40,29,11,2024-2025,laliga
aihen muñoz,14,8,2,50.0,24,12,11,6,5,2024-2025,laliga
álex muñoz,22,16,1,55.3,39,29,28,11,17,2024-2025,laliga
iker muñoz,3,2,0,33.3,5,2,9,2,7,2024-2025,laliga
javier muñoz,18,17,10,34.8,45,35,27,4,23,2024-2025,laliga
víctor muñoz,0,0,0,,0,0,0,0,0,2024-2025,laliga
vedat muriqi,3,2,2,42.9,7,5,7,1,6,2024-2025,laliga
juan musso,0,0,0,,0,0,0,0,0,2024-2025,laliga
matija nastasić,21,4,0,68.0,25,11,39,30,9,2024-2025,laliga
natan,24,9,2,86.7,35,24,24,14,10,2024-2025,laliga
pau navarro,15,6,2,48.7,23,17,13,6,7,2024-2025,laliga
roberto navarro,14,11,4,47.4,29,22,18,0,18,2024-2025,laliga
jesús navas,3,0,2,0.0,5,2,1,0,1,2024-2025,laliga
yvan neyou,21,26,6,46.8,53,33,35,5,30,2024-2025,laliga
tanguy nianzou,6,0,1,83.3,7,5,1,0,1,2024-2025,laliga
saúl ñíguez,16,24,7,38.7,47,32,25,2,23,2024-2025,laliga
tamás nikitscher,8,9,0,61.5,17,8,17,4,13,2024-2025,laliga
adrian niño,0,0,0,,0,0,0,0,0,2024-2025,laliga
hugo novoa,4,3,1,100.0,8,5,2,1,1,2024-2025,laliga
randy nteka,3,9,4,41.7,16,5,13,2,11,2024-2025,laliga
unai núñez,7,3,0,57.1,10,5,4,4,0,2024-2025,laliga
ørjan nyland,3,0,0,60.0,3,2,0,0,0,2024-2025,laliga
allan nyom,7,9,2,88.2,18,11,4,2,2,2024-2025,laliga
jan oblak,0,0,0,,0,0,0,0,0,2024-2025,laliga
lucas ocampos,2,0,1,50.0,3,2,2,0,2,2024-2025,laliga
álvaro odriozola,1,0,0,,1,1,0,0,0,2024-2025,laliga
thiago ojeda,0,0,0,,0,0,0,0,0,2024-2025,laliga
aingeru olabarrieta,0,0,0,,0,0,2,0,2,2024-2025,laliga
olasagasti,7,9,5,44.4,21,10,8,2,6,2024-2025,laliga
brian oliván,7,6,0,30.8,13,10,6,2,4,2024-2025,laliga
lucas oliveira rosa,40,11,2,68.6,53,33,24,9,15,2024-2025,laliga
dani olmo,8,5,3,28.6,16,11,6,3,3,2024-2025,laliga
aimar oroz,16,13,6,30.4,35,19,29,2,27,2024-2025,laliga
ángel ortíz,8,3,1,47.1,12,8,6,0,6,2024-2025,laliga
gabriel osei misehouy,0,1,0,0.0,1,1,0,0,0,2024-2025,laliga
david otorbi,0,0,0,,0,0,1,0,1,2024-2025,laliga
jesús owono,1,0,0,100.0,1,1,0,0,0,2024-2025,laliga
mikel oyarzabal,9,10,6,43.5,25,16,17,1,16,2024-2025,laliga
cenk özkacar,7,2,0,28.6,9,5,9,6,3,2024-2025,laliga
jon pacheco,12,3,0,83.3,15,9,8,6,2,2024-2025,laliga
alex padilla,0,0,0,,0,0,0,0,0,2024-2025,laliga
isaac palazón camacho,10,6,6,23.5,22,17,22,3,19,2024-2025,laliga
aitor paredes,10,5,0,53.3,15,13,26,15,11,2024-2025,laliga
daniel parejo,27,20,5,53.7,52,40,24,7,17,2024-2025,laliga
iago parente,0,0,0,,0,0,0,0,0,2024-2025,laliga
álvaro pascual,0,3,2,20.0,5,3,4,0,4,2024-2025,laliga
alfonso pedraza,2,0,1,50.0,3,2,3,1,2,2024-2025,laliga
pedri,14,38,9,34.3,61,34,45,3,42,2024-2025,laliga
adrià pedrosa,34,16,6,57.4,56,32,43,11,32,2024-2025,laliga
pejiño,0,1,0,100.0,1,1,0,0,0,2024-2025,laliga
andy pelmard,3,2,0,80.0,5,0,3,1,2,2024-2025,laliga
iñaki peña,0,0,0,0.0,0,0,0,0,0,2024-2025,laliga
rubén peña,4,3,5,20.8,12,5,11,0,11,2024-2025,laliga
nicolas pépé,12,6,4,35.3,22,9,12,1,11,2024-2025,laliga
peque,4,10,2,41.2,16,5,16,0,16,2024-2025,laliga
ayoze pérez,5,18,4,25.0,27,14,17,0,17,2024-2025,laliga
carles pérez,11,14,8,43.8,33,23,19,2,17,2024-2025,laliga
francisco perez,7,8,2,62.5,17,12,8,1,7,2024-2025,laliga
kike pérez,15,19,3,57.7,37,26,16,4,12,2024-2025,laliga
luis pérez,25,11,5,60.0,41,30,26,9,17,2024-2025,laliga
romain perraud,15,16,5,45.7,36,22,18,4,14,2024-2025,laliga
valentín pezzolesi,0,0,0,,0,0,0,0,0,2024-2025,laliga
pica,7,2,0,44.4,9,7,7,6,1,2024-2025,laliga
yeremi pino,20,32,8,49.2,60,32,38,3,35,2024-2025,laliga
portu,5,5,3,70.0,13,7,8,0,8,2024-2025,laliga
beñat prados,20,27,8,47.2,55,36,21,2,19,2024-2025,laliga
abdón prats,1,1,0,50.0,2,1,2,1,1,2024-2025,laliga
javi puado,14,4,4,40.0,22,17,18,3,15,2024-2025,laliga
dani raba,17,15,5,40.5,37,23,27,3,24,2024-2025,laliga
arnau rafús,0,0,0,,0,0,0,0,0,2024-2025,laliga
antonio raillo,18,10,3,70.0,31,18,51,38,13,2024-2025,laliga
benito ramírez,4,6,0,56.3,10,5,8,3,5,2024-2025,laliga
sandro ramírez,10,13,4,43.3,27,15,20,0,20,2024-2025,laliga
jacobo ramón,4,3,0,100.0,7,3,1,0,1,2024-2025,laliga
raphinha,6,19,11,48.7,36,22,29,2,27,2024-2025,laliga
andrei ratiu,40,21,10,60.0,71,41,45,5,40,2024-2025,laliga
raúl,3,6,4,50.0,13,8,4,0,4,2024-2025,laliga
abderrahman rebbach,3,0,0,0.0,3,2,4,0,4,2024-2025,laliga
álex remiro,1,0,0,50.0,1,0,0,0,0,2024-2025,laliga
daniel requena,0,0,0,,0,0,0,0,0,2024-2025,laliga
diego rico,47,29,5,55.3,81,49,41,3,38,2024-2025,laliga
luis rioja,0,1,1,50.0,2,1,2,0,2,2024-2025,laliga
luis rioja,14,12,7,33.3,33,21,30,1,29,2024-2025,laliga
rodrigo riquelme,4,6,1,54.5,11,5,3,0,3,2024-2025,laliga
alberto risco,2,0,2,16.7,4,4,2,0,2,2024-2025,laliga
mihailo ristić,4,2,1,66.7,7,7,1,0,1,2024-2025,laliga
gorka rivera alonso,0,2,0,100.0,2,0,0,0,0,2024-2025,laliga
marc roca,10,9,1,52.9,20,14,17,5,12,2024-2025,laliga
rodri,1,1,0,50.0,2,1,2,1,1,2024-2025,laliga
adrian rodriguez,0,0,0,0.0,0,0,0,0,0,2024-2025,laliga
álvaro rodríguez,0,7,3,50.0,10,7,23,0,23,2024-2025,laliga
óscar rodríguez arnaiz,10,16,6,43.8,32,17,10,1,9,2024-2025,laliga
arturo rodríguez,0,0,0,,0,0,0,0,0,2024-2025,laliga
damián rodríguez,3,10,1,37.5,14,9,6,1,5,2024-2025,laliga
dani rodríguez,18,21,10,51.9,49,29,22,3,19,2024-2025,laliga
daniel rodriguez,0,0,0,,0,0,1,0,1,2024-2025,laliga
james rodríguez,1,2,0,0.0,3,2,2,0,2,2024-2025,laliga
javi rodríguez,35,17,1,70.2,53,38,29,10,19,2024-2025,laliga
jesus rodríguez,6,6,4,27.8,16,14,16,0,16,2024-2025,laliga
kirian rodríguez,12,18,3,51.2,33,17,22,4,18,2024-2025,laliga
ricardo rodríguez,16,5,7,65.4,28,15,10,1,9,2024-2025,laliga
rodrygo,14,5,2,30.4,21,14,18,1,17,2024-2025,laliga
leo román,0,0,0,,0,0,0,0,0,2024-2025,laliga
carlos romero,49,16,8,54.9,73,47,50,15,35,2024-2025,laliga
isaac romero,4,4,5,18.8,13,7,18,1,17,2024-2025,laliga
luka romero,1,1,2,66.7,4,4,2,0,2,2024-2025,laliga
oriol romeu,14,19,5,53.8,38,25,22,8,14,2024-2025,laliga
vitor roque,1,6,4,20.0,11,6,5,0,5,2024-2025,laliga
valentin rosier,48,16,8,63.2,72,52,40,15,25,2024-2025,laliga
antonio rüdiger,14,6,0,73.3,20,13,22,14,8,2024-2025,laliga
aitor ruibal,22,4,6,53.2,32,23,20,5,15,2024-2025,laliga
abel ruiz,2,2,2,40.0,6,2,7,2,5,2024-2025,laliga
ferrán ruiz,0,0,0,,0,0,2,1,1,2024-2025,laliga
youssouf sabaly,21,15,4,75.0,40,25,21,4,17,2024-2025,laliga
umar sadiq,3,5,2,66.7,10,5,7,0,7,2024-2025,laliga
umar sadiq,1,1,0,50.0,2,1,3,1,2,2024-2025,laliga
jorge sáenz,18,18,1,55.0,37,23,26,17,9,2024-2025,laliga
jan salas,2,1,0,100.0,3,1,0,0,0,2024-2025,laliga
kike salas,24,16,7,58.7,47,28,26,14,12,2024-2025,laliga
albert sambi lokonga,10,9,3,71.4,22,15,13,1,12,2024-2025,laliga
chuky san jose,3,3,2,22.2,8,2,4,1,3,2024-2025,laliga
oihan sancet,6,6,1,35.7,13,8,10,0,10,2024-2025,laliga
antonio sánchez,16,8,4,38.9,28,16,16,2,14,2024-2025,laliga
iván sánchez,18,10,9,44.4,37,20,18,3,15,2024-2025,laliga
javi sánchez,19,6,1,65.4,26,16,39,28,11,2024-2025,laliga
juanlu sánchez,28,15,7,59.3,50,34,27,2,25,2024-2025,laliga
manu sánchez,40,33,10,59.4,83,56,51,12,39,2024-2025,laliga
maroan sannadi,1,4,0,28.6,5,0,1,0,1,2024-2025,laliga
jesús santiago,6,8,0,50.0,14,8,6,2,4,2024-2025,laliga
aleksandar sedlar,7,11,0,80.0,18,10,2,1,1,2024-2025,laliga
sergi,22,16,2,56.3,40,29,38,29,9,2024-2025,laliga
nicolás serrano,0,1,0,33.3,1,1,4,0,4,2024-2025,laliga
fábio silva,4,5,3,28.6,12,7,12,0,12,2024-2025,laliga
rui silva,0,0,0,0.0,0,0,1,0,1,2024-2025,laliga
giuliano simeone,6,11,10,50.0,27,13,22,3,19,2024-2025,laliga
unai simón,0,0,0,,0,0,1,0,1,2024-2025,laliga
daley sinkgraven,3,2,0,33.3,5,1,1,0,1,2024-2025,laliga
jailson siqueira,9,3,1,81.8,13,11,6,4,2,2024-2025,laliga
antonio sivera,2,0,0,100.0,2,1,1,0,1,2024-2025,laliga
justin smith,3,6,0,66.7,9,3,5,1,4,2024-2025,laliga
alex sola,9,12,0,36.0,21,14,8,0,8,2024-2025,laliga
arnau solà,0,0,0,0.0,0,0,1,1,0,2024-2025,laliga
jhon solis,3,9,1,42.9,13,7,13,1,12,2024-2025,laliga
david soria,4,0,0,80.0,4,4,0,0,0,2024-2025,laliga
juan soriano,1,0,0,100.0,1,1,0,0,0,2024-2025,laliga
hugo sotelo,8,10,10,41.9,28,17,9,1,8,2024-2025,laliga
djibril sow,13,10,2,47.1,25,14,18,3,15,2024-2025,laliga
carl starfelt,25,14,1,66.7,40,20,29,21,8,2024-2025,laliga
orri steinn óskarsson,2,1,3,25.0,6,6,10,1,9,2024-2025,laliga
stoichkov,6,7,1,54.5,14,9,2,0,2,2024-2025,laliga
cristhian stuani,1,7,1,62.5,9,7,4,1,3,2024-2025,laliga
álex suárez,30,9,1,74.1,40,23,39,24,15,2024-2025,laliga
denis suárez,7,2,3,40.0,12,8,4,1,3,2024-2025,laliga
luka sučić,8,12,5,38.5,25,18,30,2,28,2024-2025,laliga
suso,3,6,1,36.4,10,7,4,0,4,2024-2025,laliga
williot swedberg,9,10,4,65.0,23,16,12,1,11,2024-2025,laliga
mamadou sylla,3,3,2,22.2,8,4,8,0,8,2024-2025,laliga
wojciech szczęsny,1,0,0,,1,1,0,0,0,2024-2025,laliga
alexander sørloth,2,5,2,50.0,9,5,6,1,5,2024-2025,laliga
renato tapia,30,27,4,48.0,61,35,58,23,35,2024-2025,laliga
césar tárrega,33,13,3,61.3,49,37,41,20,21,2024-2025,laliga
aurélien tchouaméni,25,19,3,51.2,47,23,34,25,9,2024-2025,laliga
álvaro tejero,7,6,1,30.4,14,4,9,1,8,2024-2025,laliga
martín tejón,0,2,0,50.0,2,0,0,0,0,2024-2025,laliga
nahuel tenaglia,61,30,5,60.2,96,61,33,9,24,2024-2025,laliga
marc-andré ter stegen,0,0,0,0.0,0,0,0,0,0,2024-2025,laliga
ramón terrats,1,2,0,50.0,3,3,3,1,2,2024-2025,laliga
ramón terrats,7,8,5,28.6,20,10,9,2,7,2024-2025,laliga
raúl de tomás,1,0,1,,2,2,0,0,0,2024-2025,laliga
pablo torre,1,3,1,50.0,5,4,0,0,0,2024-2025,laliga
david torres,12,1,0,63.6,13,8,19,17,2,2024-2025,laliga
ferrán torres,2,3,3,37.5,8,4,7,1,6,2024-2025,laliga
lucas torró,34,35,5,56.3,74,41,36,9,27,2024-2025,laliga
hamari traoré,10,7,2,68.2,19,12,6,2,4,2024-2025,laliga
óscar trejo,1,5,2,33.3,8,5,9,0,9,2024-2025,laliga
viktor tsyhankov,4,7,8,47.4,19,12,7,1,6,2024-2025,laliga
beñat turrientes,4,10,1,26.7,15,6,15,3,12,2024-2025,laliga
christantus uche,8,19,8,45.0,35,21,20,2,18,2024-2025,laliga
naci ünüvar,1,1,0,50.0,2,2,0,0,0,2024-2025,laliga
óscar valentín,21,20,14,43.4,55,41,36,8,28,2024-2025,laliga
germán valera,1,0,0,0.0,1,1,2,0,2,2024-2025,laliga
martin valjent,22,7,1,60.0,30,21,32,21,11,2024-2025,laliga
jesús vallejo,0,0,0,,0,0,0,0,0,2024-2025,laliga
federico valverde,22,23,5,67.4,50,30,38,8,30,2024-2025,laliga
siebe van der heyden,0,1,0,,1,1,1,0,1,2024-2025,laliga
ruben vargas,1,5,1,37.5,7,4,9,0,9,2024-2025,laliga
josé luis garcía vayá,24,13,6,57.6,43,25,23,6,17,2024-2025,laliga
jesus vazquez,12,9,2,52.6,23,18,16,5,11,2024-2025,laliga
lucas vázquez,33,17,8,56.3,58,34,24,6,18,2024-2025,laliga
alejo véliz,0,1,0,14.3,1,1,12,2,10,2024-2025,laliga
mikel vesga,7,13,2,42.9,22,15,10,1,9,2024-2025,laliga
carlos vicente,26,11,10,39.1,47,31,34,2,32,2024-2025,laliga
pau victor,0,2,1,0.0,3,1,6,1,5,2024-2025,laliga
nacho vidal,0,1,1,25.0,2,0,1,0,1,2024-2025,laliga
fran vieites,0,0,0,,0,0,0,0,0,2024-2025,laliga
sergio viera,0,1,0,0.0,1,1,1,0,1,2024-2025,laliga
asier villalibre,0,1,1,50.0,2,2,1,0,1,2024-2025,laliga
iván villar,0,0,0,,0,0,0,0,0,2024-2025,laliga
viti,43,21,7,68.9,71,46,28,7,21,2024-2025,laliga
daniel vivian,23,14,3,65.6,40,26,26,10,16,2024-2025,laliga
krapyvtsov vladyslav,0,0,0,,0,0,0,0,0,2024-2025,laliga
iñaki williams,4,8,5,52.2,17,10,34,5,29,2024-2025,laliga
nico williams,10,11,7,34.4,28,18,20,1,19,2024-2025,laliga
axel witsel,4,10,2,85.7,16,12,15,8,7,2024-2025,laliga
lamine yamal,8,17,17,42.1,42,28,12,0,12,2024-2025,laliga
daniel yáñez,0,0,0,,0,0,0,0,0,2024-2025,laliga
bertuğ yıldırım,0,7,3,28.6,10,5,13,2,11,2024-2025,laliga
arsen zakharyan,1,0,0,100.0,1,1,1,1,0,2024-2025,laliga
bryan zaragoza,8,4,1,28.6,13,9,10,0,10,2024-2025,laliga
igor zubeldia,21,10,3,53.8,34,22,32,18,14,2024-2025,laliga
martín zubimendi,31,29,13,63.6,73,37,42,16,26,2024-2025,laliga
brenden aaronson,16,22,7,32.6,45,18,43,3,40,2022-2023,premier-league
george abbott,0,0,0,,0,0,0,0,0,2022-2023,premier-league
che adams,7,8,2,58.3,17,13,13,4,9,2022-2023,premier-league
tyler adams,44,35,10,63.3,89,46,48,8,40,2022-2023,premier-league
