index,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
252,244,Ridgeciano Haps,sr SUR,DF,Genoa,30,1993,16,7,773,8.6,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,13,13,42,0.00,0.12,0.12,0.00,0.12,0.01,0.08,0.10,0.01,0.10,Matches
253,245,Abdou Harroui,nl NED,"MF,FW",Frosinone,25,1998,18,13,1019,11.3,3,3,6,2,1,1,2,0,3.1,2.3,1.2,3.5,43,38,56,0.26,0.26,0.53,0.18,0.44,0.27,0.10,0.38,0.21,0.31,Matches
254,246,Hans Hateboer,nl NED,DF,Atalanta,29,1994,23,10,1113,12.4,0,1,1,0,0,0,5,0,0.3,0.3,2.0,2.4,19,42,71,0.00,0.08,0.08,0.00,0.08,0.03,0.16,0.19,0.03,0.19,Matches
255,247,Pantelis Hatzidiakos,gr GRE,DF,Cagliari,26,1997,13,13,856,9.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,34,7,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
256,248,Silvan Hefti,ch SUI,"MF,DF",Genoa,25,1997,6,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
257,249,Liam Henderson,sct SCO,MF,Empoli,27,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
258,250,Matheus Henrique,br BRA,MF,Sassuolo,25,1997,31,27,2501,27.8,2,2,4,2,0,0,8,1,2.3,2.3,1.6,3.9,43,94,44,0.07,0.07,0.14,0.07,0.14,0.08,0.06,0.14,0.08,0.14,Matches
259,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
260,251,Thomas Henry,fr FRA,FW,Hellas Verona,28,1994,18,2,334,3.7,3,0,3,3,0,1,2,2,3.3,2.5,0.0,2.5,2,3,20,0.81,0.00,0.81,0.81,0.81,0.88,0.01,0.89,0.66,0.68,Matches
261,252,Theo Hernández,fr FRA,DF,Milan,25,1997,32,31,2791,31.0,5,4,9,4,1,2,11,1,4.9,3.4,4.3,7.7,116,166,124,0.16,0.13,0.29,0.13,0.26,0.16,0.14,0.30,0.11,0.25,Matches
262,253,Isak Hien,se SWE,DF,Hellas Verona,24,1999,10,9,864,9.6,0,0,0,0,0,0,1,1,0.4,0.4,0.0,0.4,8,26,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
263,254,Isak Hien,se SWE,DF,Atalanta,24,1999,16,9,937,10.4,0,1,1,0,0,0,3,0,0.2,0.2,0.1,0.3,0,24,0,0.00,0.10,0.10,0.00,0.10,0.02,0.01,0.03,0.02,0.03,Matches
264,255,Emil Holm,se SWE,DF,Atalanta,23,2000,22,12,947,10.5,1,1,2,1,0,0,5,0,2.7,2.7,0.8,3.6,28,27,80,0.10,0.10,0.19,0.10,0.19,0.26,0.08,0.34,0.26,0.34,Matches
265,256,Martin Hongla,cm CMR,MF,Hellas Verona,25,1998,15,12,1084,12.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,57,6,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
266,257,Sydney van Hooijdonk,nl NED,FW,Bologna,23,2000,9,2,212,2.4,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,1,2,9,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.31,0.26,0.31,Matches
267,258,Dean Huijsen,es ESP,DF,Roma,18,2005,13,4,509,5.7,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,4,18,15,0.35,0.00,0.35,0.35,0.35,0.07,0.01,0.08,0.07,0.08,Matches
268,259,Dean Huijsen,es ESP,DF,Juventus,18,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
269,260,Elseid Hysaj,al ALB,DF,Lazio,29,1994,22,11,1199,13.3,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.7,27,51,41,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
270,261,Arijon Ibrahimović,de GER,"FW,DF",Frosinone,17,2005,16,5,474,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.5,10,22,54,0.19,0.19,0.38,0.19,0.38,0.15,0.13,0.28,0.15,0.28,Matches
271,262,Jonathan Ikone,fr FRA,FW,Fiorentina,25,1998,28,18,1682,18.7,3,1,4,3,0,0,5,0,4.6,4.6,2.0,6.6,51,58,154,0.16,0.05,0.21,0.16,0.21,0.25,0.10,0.35,0.25,0.35,Matches
272,263,Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21,2001,25,11,1061,11.8,1,1,2,1,0,0,2,0,2.4,2.4,0.7,3.1,11,10,70,0.08,0.08,0.17,0.08,0.17,0.21,0.06,0.26,0.21,0.26,Matches
273,264,Ivan Ilić,rs SRB,MF,Torino,22,2001,31,25,2098,23.3,3,2,5,3,0,0,3,0,2.1,2.1,5.0,7.1,49,138,52,0.13,0.09,0.21,0.13,0.21,0.09,0.21,0.30,0.09,0.30,Matches
274,265,Samuel Iling-Junior,eng ENG,"DF,MF",Juventus,19,2003,24,4,810,9.0,1,2,3,1,0,0,1,0,0.7,0.7,1.3,2.0,29,25,64,0.11,0.22,0.33,0.11,0.33,0.08,0.14,0.23,0.08,0.23,Matches
275,266,Ciro Immobile,it ITA,FW,Lazio,33,1990,31,21,1652,18.4,7,1,8,3,4,4,8,0,9.7,6.6,2.1,8.6,19,39,123,0.38,0.05,0.44,0.16,0.22,0.53,0.11,0.64,0.36,0.47,Matches
276,267,Gino Infantino,ar ARG,MF,Fiorentina,20,2003,6,0,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,7,4,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
277,268,Gustav Isaksen,dk DEN,FW,Lazio,22,2001,28,12,1074,11.9,3,1,4,3,0,0,3,0,1.6,1.6,2.6,4.2,36,21,95,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35,Matches
278,269,Ardian Ismajli,al ALB,DF,Empoli,26,1996,26,23,2045,22.7,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,9,49,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches
279,270,Armando Izzo,it ITA,DF,Monza,31,1992,23,20,1650,18.3,0,0,0,0,0,0,9,0,0.7,0.7,0.5,1.1,15,59,7,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Matches
280,271,Filip Jagiełło,pl POL,MF,Genoa,25,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
281,272,Jakub Jankto,cz CZE,"MF,FW",Cagliari,27,1996,18,13,872,9.7,1,2,3,1,0,0,0,0,1.5,1.5,0.5,1.9,12,26,48,0.10,0.21,0.31,0.10,0.31,0.16,0.05,0.21,0.15,0.20,Matches
282,273,Juan Jesus,br BRA,DF,Napoli,32,1991,24,23,2116,23.5,1,0,1,1,0,0,7,0,1.3,1.3,0.3,1.6,6,82,2,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,Matches
283,274,Alejandro Jiménez,es ESP,DF,Milan,18,2005,3,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
284,275,Kaio Jorge,br BRA,FW,Frosinone,21,2002,20,8,812,9.0,3,0,3,2,1,2,2,0,5.4,3.8,0.3,4.2,6,11,46,0.33,0.00,0.33,0.22,0.22,0.60,0.03,0.64,0.43,0.46,Matches
285,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
286,276,Luka Jović,rs SRB,FW,Milan,25,1997,23,8,877,9.7,6,1,7,6,0,0,2,1,4.9,4.9,0.8,5.7,6,22,47,0.62,0.10,0.72,0.62,0.72,0.50,0.09,0.59,0.50,0.59,Matches
287,277,Hamed Junior Traorè,ci CIV,MF,Napoli,23,2000,9,5,382,4.2,0,0,0,0,0,0,1,0,0.9,0.9,0.7,1.6,12,21,19,0.00,0.00,0.00,0.00,0.00,0.20,0.17,0.37,0.20,0.37,Matches
288,278,Mohamed Kaba,fr FRA,MF,Lecce,21,2001,23,15,1378,15.3,0,0,0,0,0,0,4,1,1.2,1.2,0.9,2.0,14,60,32,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13,Matches
289,279,Christian Kabasele,be BEL,DF,Udinese,32,1991,13,10,861,9.6,1,1,2,1,0,0,5,0,1.2,1.2,0.5,1.6,7,22,1,0.10,0.10,0.21,0.10,0.21,0.12,0.05,0.17,0.12,0.17,Matches
290,280,Yayah Kallon,sl SLE,FW,Hellas Verona,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
291,281,Pierre Kalulu,fr FRA,DF,Milan,23,2000,9,4,374,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,19,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
292,282,Daichi Kamada,jp JPN,MF,Lazio,26,1996,29,17,1544,17.2,2,2,4,2,0,0,3,0,1.8,1.8,2.8,4.6,40,96,78,0.12,0.12,0.23,0.12,0.23,0.11,0.16,0.27,0.11,0.27,Matches
293,283,Hassane Kamara,ci CIV,DF,Udinese,29,1994,35,27,2225,24.7,1,1,2,1,0,0,4,0,1.9,1.9,2.8,4.8,61,81,94,0.04,0.04,0.08,0.04,0.08,0.08,0.11,0.19,0.08,0.19,Matches
294,284,Yann Karamoh,fr FRA,"MF,FW",Torino,25,1998,10,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,5,12,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,Matches
295,285,Jesper Karlsson,se SWE,FW,Bologna,25,1998,7,4,344,3.8,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,13,16,35,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19,Matches
296,286,Rick Karsdorp,nl NED,DF,Roma,28,1995,18,14,1191,13.2,0,2,2,0,0,0,2,0,0.4,0.4,2.2,2.7,12,33,71,0.00,0.15,0.15,0.00,0.15,0.03,0.17,0.20,0.03,0.20,Matches
297,287,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,25,1998,26,18,1480,16.4,3,3,6,3,0,0,5,0,2.9,2.9,2.8,5.7,28,78,69,0.18,0.18,0.36,0.18,0.36,0.17,0.17,0.35,0.17,0.35,Matches
298,288,Michael Kayode,it ITA,DF,Fiorentina,19,2004,26,22,2058,22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45,80,102,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07,Matches
299,289,Moise Kean,it ITA,FW,Juventus,23,2000,19,8,654,7.3,0,0,0,0,0,0,2,0,2.1,2.1,0.7,2.8,12,6,38,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38,Matches
300,290,Simon Kjær,dk DEN,DF,Milan,34,1989,20,14,1171,13.0,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.3,4,52,0,0.00,0.08,0.08,0.00,0.08,0.04,0.06,0.10,0.04,0.10,Matches
301,291,Davy Klaassen,nl NED,MF,Inter,30,1993,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
302,292,Sead Kolašinac,ba BIH,DF,Atalanta,30,1993,30,25,2178,24.2,1,0,1,1,0,0,4,0,1.3,1.3,1.1,2.4,32,94,30,0.04,0.00,0.04,0.04,0.04,0.06,0.04,0.10,0.06,0.10,Matches
303,293,Teun Koopmeiners,nl NED,MF,Atalanta,25,1998,34,29,2627,29.2,12,5,17,10,2,2,5,0,6.5,5.0,5.9,10.9,79,169,190,0.41,0.17,0.58,0.34,0.51,0.22,0.20,0.43,0.17,0.37,Matches
304,294,Filip Kostić,rs SRB,DF,Juventus,30,1992,29,26,1815,20.2,0,4,4,0,0,0,2,0,0.7,0.7,5.4,6.1,64,88,95,0.00,0.20,0.20,0.00,0.20,0.03,0.27,0.30,0.03,0.30,Matches
305,295,Christian Kouamé,ci CIV,FW,Fiorentina,25,1997,23,11,1089,12.1,2,1,3,2,0,0,0,0,1.9,1.9,1.8,3.7,12,41,110,0.17,0.08,0.25,0.17,0.25,0.16,0.15,0.31,0.16,0.31,Matches
306,296,Viktor Kovalenko,ua UKR,MF,Empoli,27,1996,17,4,613,6.8,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,20,24,0.15,0.15,0.29,0.15,0.29,0.14,0.12,0.25,0.14,0.25,Matches
307,297,Rasmus Kristensen,dk DEN,DF,Roma,26,1997,29,19,1744,19.4,1,1,2,1,0,0,5,0,0.5,0.5,0.9,1.5,16,40,115,0.05,0.05,0.10,0.05,0.10,0.03,0.05,0.08,0.03,0.08,Matches
308,298,Thomas Kristensen,dk DEN,DF,Udinese,21,2002,26,23,2096,23.3,0,1,1,0,0,0,4,1,1.1,1.1,0.4,1.5,20,47,3,0.00,0.04,0.04,0.00,0.04,0.05,0.02,0.06,0.05,0.06,Matches
309,299,Nikola Krstović,me MNE,FW,Lecce,23,2000,35,30,2373,26.4,7,1,8,6,1,3,4,1,11.6,9.2,3.0,12.3,32,52,126,0.27,0.04,0.30,0.23,0.27,0.44,0.11,0.55,0.35,0.46,Matches
310,300,Rade Krunić,ba BIH,MF,Milan,29,1993,10,8,687,7.6,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,5,24,3,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.08,0.02,0.08,Matches
311,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
312,301,Marash Kumbulla,al ALB,DF,Sassuolo,23,2000,7,3,362,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,302,Justin Kumi,it ITA,FW,Sassuolo,19,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,303,Berkan Kutlu,tr TUR,MF,Genoa,25,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,4,5,9,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.20,0.07,0.20,Matches
315,304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22,2001,34,32,2737,30.4,11,6,17,11,0,0,8,0,11.1,11.1,6.8,17.9,184,89,266,0.36,0.20,0.56,0.36,0.56,0.37,0.23,0.59,0.36,0.59,Matches
316,305,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,20,2003,5,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
317,306,Giorgos Kyriakopoulos,gr GRE,DF,Monza,27,1996,28,20,1712,19.0,0,3,3,0,0,0,3,0,1.2,1.2,1.4,2.6,64,70,94,0.00,0.16,0.16,0.00,0.16,0.06,0.07,0.14,0.06,0.14,Matches
318,307,Gianluca Lapadula,pe PER,FW,Cagliari,33,1990,23,14,1205,13.4,3,1,4,2,1,1,3,0,4.8,4.1,1.1,5.1,8,4,63,0.22,0.07,0.30,0.15,0.22,0.36,0.08,0.44,0.30,0.38,Matches
319,308,Armand Lauriente,fr FRA,FW,Sassuolo,24,1998,37,35,2908,32.3,5,4,9,5,0,0,5,0,5.7,5.7,4.0,9.7,125,99,268,0.15,0.12,0.28,0.15,0.28,0.18,0.12,0.30,0.18,0.30,Matches
320,309,Valentino Lazaro,at AUT,"DF,MF",Torino,27,1996,35,21,1994,22.2,0,4,4,0,0,0,3,0,1.7,1.7,2.9,4.7,53,94,106,0.00,0.18,0.18,0.00,0.18,0.08,0.13,0.21,0.08,0.21,Matches
321,310,Darko Lazović,rs SRB,"FW,MF",Hellas Verona,32,1990,32,22,1928,21.4,3,2,5,2,1,1,0,1,2.8,2.0,4.4,6.4,43,66,139,0.14,0.09,0.23,0.09,0.19,0.13,0.21,0.34,0.09,0.30,Matches
322,311,Manuel Lazzari,it ITA,DF,Lazio,29,1993,24,19,1671,18.6,0,2,2,0,0,0,4,1,1.0,1.0,1.3,2.3,73,62,104,0.00,0.11,0.11,0.00,0.11,0.06,0.07,0.13,0.06,0.13,Matches
323,312,Nicola Leali,it ITA,GK,Genoa,30,1993,3,2,176,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
324,313,Rafael Leão,pt POR,FW,Milan,24,1999,34,29,2512,27.9,9,9,18,9,0,0,5,0,10.0,10.0,9.1,19.1,160,117,293,0.32,0.32,0.64,0.32,0.64,0.36,0.32,0.68,0.36,0.68,Matches
325,314,Jesper Lindstrøm,dk DEN,"FW,MF",Napoli,23,2000,22,2,430,4.8,0,0,0,0,0,0,2,0,0.7,0.7,1.0,1.7,16,16,34,0.00,0.00,0.00,0.00,0.00,0.14,0.22,0.36,0.14,0.36,Matches
326,315,Karol Linetty,pl POL,MF,Torino,28,1995,28,19,1858,20.6,0,0,0,0,0,0,12,0,0.5,0.5,0.8,1.4,31,87,25,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07,Matches
327,316,Luca Lipani,it ITA,MF,Sassuolo,18,2005,8,5,384,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
328,317,Pol Lirola,es ESP,DF,Frosinone,25,1997,25,18,1536,17.1,2,1,3,2,0,0,1,0,1.3,1.3,1.1,2.4,30,65,59,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.14,0.08,0.14,Matches
329,318,Marcin Listkowski,pl POL,FW,Lecce,25,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47,Matches
330,319,Diego Llorente,es ESP,DF,Roma,29,1993,29,27,2170,24.1,1,1,2,1,0,0,5,0,0.3,0.3,0.6,0.9,20,75,5,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.04,0.01,0.04,Matches
331,320,Stanislav Lobotka,sk SVK,MF,Napoli,28,1994,38,38,3282,36.5,0,1,1,0,0,0,4,0,0.6,0.6,1.3,1.9,29,188,34,0.00,0.03,0.03,0.00,0.03,0.02,0.04,0.05,0.02,0.05,Matches
332,321,Manuel Locatelli,it ITA,MF,Juventus,25,1998,36,34,3008,33.4,1,4,5,1,0,0,6,0,1.3,1.3,1.4,2.7,21,232,26,0.03,0.12,0.15,0.03,0.15,0.04,0.04,0.08,0.04,0.08,Matches
333,322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27,1996,29,26,2068,23.0,6,1,7,6,0,0,5,0,3.7,3.7,2.4,6.1,73,74,113,0.26,0.04,0.30,0.26,0.30,0.16,0.10,0.26,0.16,0.26,Matches
334,323,Ademola Lookman,ng NGA,"FW,MF",Atalanta,25,1997,31,22,1894,21.0,11,7,18,11,0,0,4,0,9.1,9.1,5.2,14.3,72,97,222,0.52,0.33,0.86,0.52,0.86,0.43,0.25,0.68,0.43,0.68,Matches
335,324,Maxime Lopez,fr FRA,MF,Fiorentina,25,1997,19,7,800,8.9,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14,48,11,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
336,325,Maxime Lopez,fr FRA,MF,Sassuolo,25,1997,2,2,140,1.6,0,0,0,0,0,0,0,1,0.0,0.0,0.2,0.2,2,18,4,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
337,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
338,326,Matteo Lovato,it ITA,DF,Torino,23,2000,13,6,544,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
339,327,Matteo Lovato,it ITA,DF,Salernitana,23,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,1,29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
340,328,Sandi Lovrić,si SVN,MF,Udinese,25,1998,29,21,1987,22.1,1,3,4,1,0,0,1,1,3.5,3.5,3.3,6.8,52,80,80,0.05,0.14,0.18,0.05,0.18,0.16,0.15,0.31,0.16,0.31,Matches
341,329,Lorenzo Lucca,it ITA,FW,Udinese,22,2000,37,30,2592,28.8,8,4,12,8,0,0,6,0,7.8,7.8,1.6,9.4,10,18,118,0.28,0.14,0.42,0.28,0.42,0.27,0.06,0.33,0.27,0.33,Matches
342,330,Jhon Lucumí,co COL,DF,Bologna,25,1998,29,23,2217,24.6,0,0,0,0,0,0,1,0,0.8,0.8,0.3,1.1,28,93,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
343,331,José Luis Palomino,ar ARG,DF,Atalanta,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,332,Romelu Lukaku,be BEL,FW,Roma,30,1993,32,30,2641,29.3,13,3,16,13,0,1,5,1,9.8,9.0,2.4,11.4,37,37,234,0.44,0.10,0.55,0.44,0.55,0.33,0.08,0.42,0.31,0.39,Matches
345,333,Karlo Lulić,hr CRO,MF,Frosinone,27,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,334,Sebastiano Luperto,it ITA,DF,Empoli,26,1996,38,38,3406,37.8,1,1,2,1,0,0,4,0,1.7,1.7,1.0,2.7,13,100,13,0.03,0.03,0.05,0.03,0.05,0.04,0.03,0.07,0.04,0.07,Matches
347,335,Mateus Lusuardi,br BRA,DF,Frosinone,19,2004,4,3,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
348,336,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,21,2002,30,19,1946,21.6,4,5,9,4,0,0,5,0,4.0,4.0,3.1,7.1,85,21,181,0.18,0.23,0.42,0.18,0.42,0.18,0.14,0.33,0.18,0.33,Matches
349,337,Charalampos Lykogiannis,gr GRE,DF,Bologna,29,1993,22,10,904,10.0,2,1,3,2,0,0,2,0,1.3,1.3,1.6,2.9,36,35,41,0.20,0.10,0.30,0.20,0.30,0.13,0.16,0.29,0.13,0.29,Matches
350,338,Giulio Maggiore,it ITA,MF,Salernitana,25,1998,27,20,1800,20.0,4,2,6,4,0,0,9,1,2.3,2.3,1.1,3.4,8,64,25,0.20,0.10,0.30,0.20,0.30,0.11,0.06,0.17,0.11,0.17,Matches
351,339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27,1995,33,27,2444,27.2,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.8,15,79,10,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
352,340,Mike Maignan,fr FRA,GK,Milan,28,1995,29,29,2609,29.0,0,1,1,0,0,0,1,1,0.0,0.0,0.3,0.3,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
353,341,Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,32,2702,30.0,1,0,1,1,0,0,5,2,0.7,0.7,0.9,1.6,37,137,52,0.03,0.00,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches
354,342,Daniel Maldini,it ITA,"MF,FW",Monza,21,2001,11,2,333,3.7,4,1,5,4,0,0,0,0,1.3,1.3,1.2,2.4,15,10,22,1.08,0.27,1.35,1.08,1.35,0.34,0.31,0.65,0.34,0.65,Matches
355,343,Daniel Maldini,it ITA,"FW,MF",Empoli,21,2001,7,3,263,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,10,10,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.12,0.10,0.12,Matches
356,344,Youssef Maleh,ma MAR,MF,Empoli,24,1998,34,30,2602,28.9,0,1,1,0,0,0,11,0,1.6,1.6,2.4,4.0,17,117,65,0.00,0.03,0.03,0.00,0.03,0.05,0.08,0.14,0.05,0.14,Matches
357,345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30,1993,28,18,1544,17.2,4,1,5,4,0,0,7,0,1.1,1.1,0.6,1.6,24,83,31,0.23,0.06,0.29,0.23,0.29,0.06,0.03,0.10,0.06,0.10,Matches
