nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
marcel sabitzer,Borussia Dortmund,2.2293640561401844,1.5033905114978552,2.2293640561401844,11,11.464248105883598,8.460188139230013,2024-2025,bundesliga
rani khedira,Union Berlin,1.349864898249507,1.164187591522932,1.349864898249507,12,5.2213902566581964,3.95057432539761,2024-2025,bundesliga
lukas klostermann,RasenBallsport Leipzig,0.4720908403396606,0.0794194061309099,0.4720908403396606,2,3.890428561717272,3.735141519457102,2024-2025,bundesliga
nordi mukiele,Bayer Leverkusen,1.454731559380889,1.2510683620348573,1.454731559380889,9,4.161717852577567,4.021595353260636,2024-2025,bundesliga
anthony caci,Mainz 05,3.659547857940197,5.763529303483665,3.659547857940197,49,16.445022966712713,9.478123030625284,2024-2025,bundesliga
elvis rexhbecaj,Augsburg,1.5866161594167352,1.1454962734133003,1.5866161594167352,16,6.0185795752331614,4.521676512435079,2024-2025,bundesliga
joshua vagnoman,VfB Stuttgart,1.6710744313895702,2.32663943618536,1.6710744313895702,22,9.857273247092962,6.737412739545107,2024-2025,bundesliga
patrick erras,Holstein Kiel,0.8299225848168135,0.1344274310395121,0.8299225848168135,3,1.5495971492491665,1.4027598309330642,2024-2025,bundesliga
philipp mwene,Mainz 05,2.102614933624864,2.5596299320459366,2.102614933624864,22,11.225126663222907,7.020457083359361,2024-2025,bundesliga
alphonso davies,Bayern Munich,1.8767102975398304,1.8741600718349216,1.8767102975398304,27,14.86158774420619,11.854159470647572,2024-2025,bundesliga
andras schafer,Union Berlin,0.6617573574185371,1.2446431815624237,0.6617573574185371,9,3.4801805214956403,1.9088122537359595,2024-2025,bundesliga
valentin gendrey,Hoffenheim,1.3450058652088046,1.508913578465581,1.3450058652088046,17,5.801661241799593,4.248115473426879,2024-2025,bundesliga
stefan lainer,Borussia M.Gladbach,0.5535152684897184,0.7025620490312576,0.5535152684897184,9,2.882321199402213,1.7727866303175688,2024-2025,bundesliga
andreas skov olsen,Wolfsburg,0.8644867595285177,2.5118116699159145,0.8644867595285177,18,3.366842344403267,1.5164300370961428,2024-2025,bundesliga
exequiel palacios,Bayer Leverkusen,1.3166885189712048,2.3877435363829136,1.3166885189712048,28,7.412650372833013,4.945953451097012,2024-2025,bundesliga
chrislain matsima,Augsburg,2.015692732296884,0.4893283359706402,2.015692732296884,5,6.323857476934791,5.048382254317403,2024-2025,bundesliga
max geschwill,Holstein Kiel,1.0482556112110617,1.0478054778650403,1.0482556112110617,11,2.258733464870602,1.999415363650769,2024-2025,bundesliga
carney chukwuemeka,Borussia Dortmund,0.8316291533410549,0.6901883706450462,0.8316291533410549,7,4.0000030770897865,2.8219908848404884,2024-2025,bundesliga
maxim leitsch,Mainz 05,1.1409423695877194,0.1208632178604602,1.1409423695877194,2,1.433543872088194,0.9806566014885902,2024-2025,bundesliga
erhan masovic,Bochum,0.8710909560322762,0.5909091420471668,0.8710909560322762,3,2.060800328850746,1.9151384383440015,2024-2025,bundesliga
patrick osterhage,Freiburg,1.7293015737086537,2.2099559139460325,1.7293015737086537,17,10.987612433731556,7.910030540078878,2024-2025,bundesliga
kevin behrens,Wolfsburg,2.0381569489836693,0.1441530250012874,2.0381569489836693,2,2.8833060897886758,0.7598720453679562,2024-2025,bundesliga
hiroki ito,Bayern Munich,0.1366585493087768,0.592143252491951,0.1366585493087768,3,2.6330008897930384,2.040857682004571,2024-2025,bundesliga
david raum,RasenBallsport Leipzig,0.7967910505831242,6.467654440551996,0.7967910505831242,48,9.72035357542336,5.830390091985464,2024-2025,bundesliga
angelo stiller,VfB Stuttgart,2.0366965932771564,7.884617529809475,2.0366965932771564,57,20.341689500957727,15.394947450608017,2024-2025,bundesliga
noah weißhaupt,"Freiburg,St. Pauli",2.1425918731838465,1.9687555506825447,2.1425918731838465,18,4.368012815713882,1.434202004224062,2024-2025,bundesliga
dimitris giannoulis,Augsburg,1.8126734774559736,5.503238350152969,1.8126734774559736,43,11.6018926538527,6.999567776918411,2024-2025,bundesliga
anton stach,Hoffenheim,2.1430076980032027,2.560371373780072,2.1430076980032027,27,12.809256525710223,10.120860667899253,2024-2025,bundesliga
diogo leite,Union Berlin,1.8135780673474076,1.5577390175312755,1.8135780673474076,14,4.588494240306318,4.142583115957677,2024-2025,bundesliga
danilho doekhi,Union Berlin,3.0633004140108824,1.9867287343367932,3.0633004140108824,12,5.202799412421882,3.052881366573274,2024-2025,bundesliga
anthony rouault,VfB Stuttgart,0.3848630059510469,0.2562181651592254,0.3848630059510469,5,5.836662899702787,5.68607796356082,2024-2025,bundesliga
farès chaïbi,Eintracht Frankfurt,3.02254181355238,2.600599684752524,3.02254181355238,24,10.668474096804855,6.37330824136734,2024-2025,bundesliga
kilian fischer,Wolfsburg,0.3048850502818823,0.5165639873594046,0.3048850502818823,12,5.465556034818292,5.066874543204904,2024-2025,bundesliga
fabio chiarodia,Borussia M.Gladbach,0.4547141566872597,0.3711296916007995,0.4547141566872597,1,1.9859834536910057,1.614853762090206,2024-2025,bundesliga
mërgim berisha,"Augsburg,Hoffenheim",1.443163190037012,1.2332775294780731,1.443163190037012,3,2.69046850502491,0.6118183359503746,2024-2025,bundesliga
aljoscha kemlein,Union Berlin,1.1507091633975506,0.8132021389901638,1.1507091633975506,10,3.812397550791502,2.0459428429603577,2024-2025,bundesliga
andreas hanche-olsen,Mainz 05,0.8521471414715052,0.4392244853079319,0.8521471414715052,3,2.497096419334412,1.91892034560442,2024-2025,bundesliga
justin diehl,VfB Stuttgart,0.8649402894079685,0.119648702442646,0.8649402894079685,1,1.1548970267176628,0.1703079938888549,2024-2025,bundesliga
moritz broschinski,Bochum,4.342191630974412,2.26239719055593,4.342191630974412,11,8.05997022241354,1.6537080090492964,2024-2025,bundesliga
aleksandar pavlovic,Bayern Munich,0.6988183669745922,0.249738996848464,0.6988183669745922,7,13.761382356286047,13.515540704131126,2024-2025,bundesliga
siebe van der heyden,St. Pauli,1.2505954056978226,0.0370820090174675,1.2505954056978226,2,1.7203670255839825,1.7009914629161358,2024-2025,bundesliga
frans krätzig,"FC Heidenheim,VfB Stuttgart",1.0113870231434705,1.6893468517810106,1.0113870231434705,26,3.21835320815444,1.7027722410857675,2024-2025,bundesliga
lukas daschner,Bochum,3.0358031559735537,1.2736287526786327,2.278026418760419,6,4.164898052811623,1.2878952492028477,2024-2025,bundesliga
patrick mainka,FC Heidenheim,2.315811117179692,0.6790747931227088,2.315811117179692,7,4.503965882584453,4.334571026265621,2024-2025,bundesliga
leonidas stergiou,VfB Stuttgart,0.8773484081029892,0.6330368714407086,0.8773484081029892,4,4.860380470752716,3.941569127142429,2024-2025,bundesliga
lukas ullrich,Borussia M.Gladbach,1.2157446863129735,1.7085003964602947,1.2157446863129735,8,5.3729419857263565,4.036795541644096,2024-2025,bundesliga
fabian rieder,VfB Stuttgart,1.4751421865075829,2.142737478017807,1.4751421865075829,12,6.1427635587751865,3.629049882292748,2024-2025,bundesliga
julián malatini,Werder Bremen,0.3170763403177261,0.2834270484745502,0.3170763403177261,2,1.85516769438982,1.5717406421899796,2024-2025,bundesliga
shio fukuda,Borussia M.Gladbach,0.3086897358298301,0.0,0.3086897358298301,0,0.3698602840304374,0.0611705482006073,2024-2025,bundesliga
yorbe vertessen,Union Berlin,1.427236683666706,1.9219457749277356,1.427236683666706,15,3.096983138471842,1.279122594743967,2024-2025,bundesliga
nnamdi collins,Eintracht Frankfurt,1.088654726743698,0.9670564010739326,1.088654726743698,2,6.908555801957846,6.240201342850924,2024-2025,bundesliga
max rosenfelder,Freiburg,0.3297978863120079,1.4052141569554806,0.3297978863120079,6,5.433676760643721,4.622095491737127,2024-2025,bundesliga
philipp sander,Borussia M.Gladbach,1.2556910952553153,0.7185362754389644,1.2556910952553153,13,7.633903082460165,6.519067211076617,2024-2025,bundesliga
yusuf kabadayi,Augsburg,0.5747077241539955,0.0284573081880807,0.5747077241539955,1,0.7583714574575424,0.1768133267760276,2024-2025,bundesliga
benedikt pichler,Holstein Kiel,2.162652373313904,1.2777384547516704,2.162652373313904,11,4.0694943331182,1.8049968853592877,2024-2025,bundesliga
andu kelati,Holstein Kiel,0.6129183657467365,0.5438901539891958,0.6129183657467365,4,1.9339057132601736,0.8036305010318756,2024-2025,bundesliga
jakov medic,Bochum,1.0344128273427486,0.1414000671356916,1.0344128273427486,3,1.4296539649367332,1.1018930319696665,2024-2025,bundesliga
